replicon	feature_type	feat_start	feat_end	strand	feat_length_bp	locus_tag	gene	product	mod_code	mod_label	mod_description	raw_count	norm_count
NC_003197.2	CDS	2782037	2782775	-	738	EBBPGFGJ_02661	yfiC	tRNA1(Val) (adenine(37)-N6)-methyltransferase	m	5mC	5-methylcytosine	8	0.01084011
NC_003197.2	CDS	2782905	2784240	+	1335	EBBPGFGJ_02662	srmB	ATP-dependent RNA helicase SrmB	m	5mC	5-methylcytosine	40	0.02996255
NC_003197.2	CDS	2784257	2785157	-	900	EBBPGFGJ_02663	yofA	HTH-type transcriptional regulator YofA	m	5mC	5-methylcytosine	10	0.01111111
NC_003197.2	CDS	2785259	2785847	+	588	EBBPGFGJ_02664	eamB	Cysteine/O-acetylserine efflux protein	m	5mC	5-methylcytosine	4	0.00680272
NC_003197.2	CDS	2785908	2786292	-	384	EBBPGFGJ_02665	grcA	Autonomous glycyl radical cofactor	m	5mC	5-methylcytosine	2	0.00520833
NC_003197.2	CDS	2786610	2787300	+	690	EBBPGFGJ_02666	ung	Uracil-DNA glycosylase	m	5mC	5-methylcytosine	10	0.01449275
NC_003197.2	CDS	2787415	2788453	-	1038	EBBPGFGJ_02667	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	m	5mC	5-methylcytosine	47	0.04527938
NC_003197.2	CDS	2788656	2789076	+	420	EBBPGFGJ_02668	trxC	Thioredoxin 2	m	5mC	5-methylcytosine	20	0.04761905
NC_003197.2	CDS	2789148	2789829	+	681	EBBPGFGJ_02669		hypothetical protein	m	5mC	5-methylcytosine	23	0.03377386
NC_003197.2	CDS	2789882	2792543	+	2661	EBBPGFGJ_02670	pat	Peptidyl-lysine N-acetyltransferase Pat	m	5mC	5-methylcytosine	107	0.04021045
NC_003197.2	CDS	2792657	2794013	+	1356	EBBPGFGJ_02671	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	m	5mC	5-methylcytosine	15	0.01106195
NC_003197.2	CDS	2794057	2794381	+	324	EBBPGFGJ_02672		hypothetical protein	m	5mC	5-methylcytosine	5	0.01543210
NC_003197.2	CDS	2794377	2795679	-	1302	EBBPGFGJ_02673	kgtP	Alpha-ketoglutarate permease	m	5mC	5-methylcytosine	12	0.00921659
NC_003197.2	rRNA	2796449	2796560	-	111	EBBPGFGJ_02675		5S ribosomal RNA	m	5mC	5-methylcytosine	5	0.04504505
NC_003197.2	rRNA	2796760	2799765	-	3005	EBBPGFGJ_02676		23S ribosomal RNA	m	5mC	5-methylcytosine	57	0.01896839
NC_003197.2	tRNA	2799960	2800036	-	76	EBBPGFGJ_02677		tRNA-Glu(ttc)	m	5mC	5-methylcytosine	3	0.03947368
NC_003197.2	rRNA	2800122	2801660	-	1538	EBBPGFGJ_02678		16S ribosomal RNA	m	5mC	5-methylcytosine	55	0.03576073
NC_003197.2	CDS	2802118	2804692	-	2574	EBBPGFGJ_02679	clpB	Chaperone protein ClpB	m	5mC	5-methylcytosine	62	0.02408702
NC_003197.2	CDS	2804821	2805553	-	732	EBBPGFGJ_02680	yfiH	Polyphenol oxidase	m	5mC	5-methylcytosine	22	0.03005464
NC_003197.2	CDS	2805549	2806530	-	981	EBBPGFGJ_02681	rluD	Ribosomal large subunit pseudouridine synthase D	m	5mC	5-methylcytosine	31	0.03160041
NC_003197.2	CDS	2806661	2807399	+	738	EBBPGFGJ_02682	bamD	Outer membrane protein assembly factor BamD	m	5mC	5-methylcytosine	15	0.02032520
NC_003197.2	CDS	2807670	2808009	+	339	EBBPGFGJ_02683	raiA	Ribosome-associated inhibitor A	m	5mC	5-methylcytosine	2	0.00589971
NC_003197.2	CDS	2808259	2809420	+	1161	EBBPGFGJ_02684	pheA	Bifunctional chorismate mutase/prephenate dehydratase	m	5mC	5-methylcytosine	20	0.01722653
NC_003197.2	CDS	2809380	2810289	-	909	EBBPGFGJ_02685		6-deoxy-6-sulfogluconolactonase	m	5mC	5-methylcytosine	22	0.02420242
NC_003197.2	CDS	2810346	2811468	-	1122	EBBPGFGJ_02686	tyrA	T-protein	m	5mC	5-methylcytosine	24	0.02139037
NC_003197.2	CDS	2811477	2812548	-	1071	EBBPGFGJ_02687	aroF	Phospho-2-dehydro-3-deoxyheptonate aldolase%2C Tyr-sensitive	m	5mC	5-methylcytosine	20	0.01867414
NC_003197.2	CDS	2812987	2813506	+	519	EBBPGFGJ_02688		hypothetical protein	m	5mC	5-methylcytosine	4	0.00770713
NC_003197.2	CDS	2813498	2814719	+	1221	EBBPGFGJ_02689	dgcN	Diguanylate cyclase DgcN	m	5mC	5-methylcytosine	56	0.04586405
NC_003197.2	CDS	2814875	2815223	-	348	EBBPGFGJ_02690	rplS	50S ribosomal protein L19	m	5mC	5-methylcytosine	1	0.00287356
NC_003197.2	CDS	2815263	2816031	-	768	EBBPGFGJ_02691	trmD	tRNA (guanine-N(1)-)-methyltransferase	m	5mC	5-methylcytosine	42	0.05468750
NC_003197.2	CDS	2816075	2816624	-	549	EBBPGFGJ_02692	rimM	Ribosome maturation factor RimM	m	5mC	5-methylcytosine	8	0.01457195
NC_003197.2	CDS	2816642	2816891	-	249	EBBPGFGJ_02693	rpsP	30S ribosomal protein S16	m	5mC	5-methylcytosine	2	0.00803213
NC_003197.2	CDS	2817204	2818566	-	1362	EBBPGFGJ_02694	ffh	Signal recognition particle protein	m	5mC	5-methylcytosine	55	0.04038179
NC_003197.2	CDS	2818731	2819523	+	792	EBBPGFGJ_02695	ypjD	Inner membrane protein YpjD	m	5mC	5-methylcytosine	11	0.01388889
NC_003197.2	CDS	2819587	2820829	+	1242	EBBPGFGJ_02696	yfjD	UPF0053 inner membrane protein YfjD	m	5mC	5-methylcytosine	7	0.00563607
NC_003197.2	CDS	2820949	2821555	+	606	EBBPGFGJ_02697		hypothetical protein	m	5mC	5-methylcytosine	3	0.00495050
NC_003197.2	CDS	2821589	2822180	-	591	EBBPGFGJ_02698	grpE	Protein GrpE	m	5mC	5-methylcytosine	10	0.01692047
NC_003197.2	CDS	2822302	2823181	+	879	EBBPGFGJ_02699	nadK	NAD kinase	m	5mC	5-methylcytosine	3	0.00341297
NC_003197.2	CDS	2823266	2824928	+	1662	EBBPGFGJ_02700	recN	DNA repair protein RecN	m	5mC	5-methylcytosine	72	0.04332130
NC_003197.2	CDS	2825076	2825415	+	339	EBBPGFGJ_02701	bamE	Outer membrane protein assembly factor BamE	m	5mC	5-methylcytosine	1	0.00294985
NC_003197.2	CDS	2825580	2825871	-	291	EBBPGFGJ_02702	ratB	UPF0125 protein RatB	m	5mC	5-methylcytosine	12	0.04123711
NC_003197.2	CDS	2825860	2826298	-	438	EBBPGFGJ_02703	ratA	Ribosome association toxin RatA	m	5mC	5-methylcytosine	8	0.01826484
NC_003197.2	CDS	2826441	2826969	+	528	EBBPGFGJ_02704	smpB	SsrA-binding protein	m	5mC	5-methylcytosine	2	0.00378788
NC_003197.2	CDS	2827582	2839057	+	11475	EBBPGFGJ_02705		hypothetical protein	m	5mC	5-methylcytosine	315	0.02745098
NC_003197.2	CDS	2839121	2840531	+	1410	EBBPGFGJ_02706	bepC	Outer membrane efflux protein BepC	m	5mC	5-methylcytosine	46	0.03262411
NC_003197.2	CDS	2840527	2842708	+	2181	EBBPGFGJ_02707	apxIB	Toxin RTX-I translocation ATP-binding protein	m	5mC	5-methylcytosine	36	0.01650619
NC_003197.2	CDS	2842688	2843879	+	1191	EBBPGFGJ_02708	prsE_1	Type I secretion system membrane fusion protein PrsE	m	5mC	5-methylcytosine	37	0.03106633
NC_003197.2	tmRNA	2843950	2844313	+	363	EBBPGFGJ_02709	ssrA	transfer-messenger RNA%2C SsrA	m	5mC	5-methylcytosine	4	0.01101928
NC_003197.2	CDS	2853411	2853999	-	588	EBBPGFGJ_02719		hypothetical protein	m	5mC	5-methylcytosine	15	0.02551020
NC_003197.2	CDS	2853998	2855573	-	1575	EBBPGFGJ_02720		hypothetical protein	m	5mC	5-methylcytosine	24	0.01523810
NC_003197.2	CDS	2878172	2879237	+	1065	EBBPGFGJ_02752	intA_2	Prophage integrase IntA	m	5mC	5-methylcytosine	20	0.01877934
NC_003197.2	CDS	2879419	2880058	+	639	EBBPGFGJ_02753		hypothetical protein	m	5mC	5-methylcytosine	21	0.03286385
NC_003197.2	CDS	2880501	2881641	+	1140	EBBPGFGJ_02754		hypothetical protein	m	5mC	5-methylcytosine	6	0.00526316
NC_003197.2	CDS	2881975	2882788	-	813	EBBPGFGJ_02755		hypothetical protein	m	5mC	5-methylcytosine	3	0.00369004
NC_003197.2	CDS	2883504	2885574	+	2070	EBBPGFGJ_02757		hypothetical protein	m	5mC	5-methylcytosine	335	0.16183575
NC_003197.2	CDS	2886076	2887360	+	1284	EBBPGFGJ_02758		hypothetical protein	m	5mC	5-methylcytosine	4	0.00311526
NC_003197.2	CDS	2888376	2888667	-	291	EBBPGFGJ_02760		hypothetical protein	m	5mC	5-methylcytosine	1	0.00343643
NC_003197.2	CDS	2888827	2889112	+	285	EBBPGFGJ_02761		hypothetical protein	m	5mC	5-methylcytosine	2	0.00701754
NC_003197.2	CDS	2889224	2889746	+	522	EBBPGFGJ_02762	srlA_1	PTS system glucitol/sorbitol-specific EIIC component	m	5mC	5-methylcytosine	34	0.06513410
NC_003197.2	CDS	2889742	2890117	+	375	EBBPGFGJ_02763	srlB_1	PTS system glucitol/sorbitol-specific EIIA component	m	5mC	5-methylcytosine	38	0.10133333
NC_003197.2	CDS	2890113	2891094	+	981	EBBPGFGJ_02764	srlE_1	PTS system glucitol/sorbitol-specific EIIB component	m	5mC	5-methylcytosine	99	0.10091743
NC_003197.2	CDS	2891104	2892118	+	1014	EBBPGFGJ_02765	iolG_1	Myo-inositol 2-dehydrogenase	m	5mC	5-methylcytosine	92	0.09072978
NC_003197.2	CDS	2892463	2893615	+	1152	EBBPGFGJ_02766		hypothetical protein	m	5mC	5-methylcytosine	5	0.00434028
NC_003197.2	CDS	2893688	2894324	-	636	EBBPGFGJ_02767	hxlA	3-hexulose-6-phosphate synthase	m	5mC	5-methylcytosine	2	0.00314465
NC_003197.2	CDS	2894347	2894914	-	567	EBBPGFGJ_02768	hxlB	3-hexulose-6-phosphate isomerase	m	5mC	5-methylcytosine	21	0.03703704
NC_003197.2	CDS	2894910	2895753	-	843	EBBPGFGJ_02769	pgiA	Glucose-6-phosphate isomerase	m	5mC	5-methylcytosine	21	0.02491103
NC_003197.2	CDS	2895882	2897424	-	1542	EBBPGFGJ_02770	ptsG_2	PTS system glucose-specific EIICBA component	m	5mC	5-methylcytosine	39	0.02529183
NC_003197.2	CDS	2897646	2899326	+	1680	EBBPGFGJ_02771	sgrR_3	HTH-type transcriptional regulator SgrR	m	5mC	5-methylcytosine	85	0.05059524
NC_003197.2	CDS	2899325	2899508	+	183	EBBPGFGJ_02772		hypothetical protein	m	5mC	5-methylcytosine	1	0.00546448
NC_003197.2	CDS	2900442	2901318	+	876	EBBPGFGJ_02773		hypothetical protein	m	5mC	5-methylcytosine	40	0.04566210
NC_003197.2	CDS	2901516	2903358	+	1842	EBBPGFGJ_02774		hypothetical protein	m	5mC	5-methylcytosine	3	0.00162866
NC_003197.2	CDS	2903617	2904940	-	1323	EBBPGFGJ_02775		hypothetical protein	m	5mC	5-methylcytosine	5	0.00377929
NC_003197.2	CDS	2905478	2906075	+	597	EBBPGFGJ_02776	intA_3	Prophage integrase IntA	m	5mC	5-methylcytosine	9	0.01507538
NC_003197.2	CDS	2906455	2906848	-	393	EBBPGFGJ_02777		IS3 family transposase IS1351	m	5mC	5-methylcytosine	17	0.04325700
NC_003197.2	CDS	2907788	2908427	-	639	EBBPGFGJ_02779		hypothetical protein	m	5mC	5-methylcytosine	7	0.01095462
NC_003197.2	CDS	2908423	2910406	-	1983	EBBPGFGJ_02780		hypothetical protein	m	5mC	5-methylcytosine	34	0.01714574
NC_003197.2	CDS	2910684	2910984	+	300	EBBPGFGJ_02781		IS3 family transposase ISSty2	m	5mC	5-methylcytosine	6	0.02000000
NC_003197.2	CDS	2910980	2911847	+	867	EBBPGFGJ_02782		IS3 family transposase ISSty2	m	5mC	5-methylcytosine	30	0.03460208
NC_003197.2	CDS	2913233	2914754	-	1521	EBBPGFGJ_02784	fljB	Phase 2 flagellin	m	5mC	5-methylcytosine	37	0.02432610
NC_003197.2	CDS	2914845	2915418	+	573	EBBPGFGJ_02785	hin_2	DNA-invertase hin	m	5mC	5-methylcytosine	1	0.00174520
NC_003197.2	CDS	2916380	2917496	+	1116	EBBPGFGJ_02786	elmGT	Elloramycin glycosyltransferase ElmGT	m	5mC	5-methylcytosine	57	0.05107527
NC_003197.2	CDS	2917576	2921230	+	3654	EBBPGFGJ_02787		Multidrug efflux ATP-binding/permease protein BCG_0231	m	5mC	5-methylcytosine	252	0.06896552
NC_003197.2	CDS	2921339	2922584	+	1245	EBBPGFGJ_02788	fes_2	Enterochelin esterase	m	5mC	5-methylcytosine	95	0.07630522
NC_003197.2	CDS	2922615	2923551	+	936	EBBPGFGJ_02789		hypothetical protein	m	5mC	5-methylcytosine	6	0.00641026
NC_003197.2	CDS	2923592	2925767	-	2175	EBBPGFGJ_02790	pfeA	Ferric enterobactin receptor	m	5mC	5-methylcytosine	30	0.01379310
NC_003197.2	CDS	2926298	2926610	-	312	EBBPGFGJ_02791		hypothetical protein	m	5mC	5-methylcytosine	5	0.01602564
NC_003197.2	CDS	2926805	2927858	-	1053	EBBPGFGJ_02792	pipB2	Secreted effector protein PipB2	m	5mC	5-methylcytosine	6	0.00569801
NC_003197.2	CDS	2928376	2929306	+	930	EBBPGFGJ_02793		hypothetical protein	m	5mC	5-methylcytosine	6	0.00645161
NC_003197.2	CDS	2929598	2930495	+	897	EBBPGFGJ_02794		hypothetical protein	m	5mC	5-methylcytosine	10	0.01114827
NC_003197.2	CDS	2931010	2931124	+	114	EBBPGFGJ_02795		hypothetical protein	m	5mC	5-methylcytosine	1	0.00877193
NC_003197.2	CDS	2931216	2932230	-	1014	EBBPGFGJ_02796	hoxN	High-affinity nickel transport protein	m	5mC	5-methylcytosine	4	0.00394477
NC_003197.2	CDS	2932362	2933778	-	1416	EBBPGFGJ_02797	qseC_1	Sensor protein QseC	m	5mC	5-methylcytosine	81	0.05720339
NC_003197.2	CDS	2933764	2934439	-	675	EBBPGFGJ_02798	tctD	Transcriptional regulatory protein tctD	m	5mC	5-methylcytosine	3	0.00444444
NC_003197.2	CDS	2934593	2935571	+	978	EBBPGFGJ_02799		hypothetical protein	m	5mC	5-methylcytosine	42	0.04294479
NC_003197.2	CDS	2935585	2936017	+	432	EBBPGFGJ_02800		hypothetical protein	m	5mC	5-methylcytosine	7	0.01620370
NC_003197.2	CDS	2936027	2937542	+	1515	EBBPGFGJ_02801		hypothetical protein	m	5mC	5-methylcytosine	50	0.03300330
NC_003197.2	CDS	2937844	2938822	+	978	EBBPGFGJ_02803	glaH	Glutarate 2-hydroxylase	m	5mC	5-methylcytosine	3	0.00306748
NC_003197.2	CDS	2938847	2940116	+	1269	EBBPGFGJ_02804	lhgD	L-2-hydroxyglutarate dehydrogenase	m	5mC	5-methylcytosine	48	0.03782506
NC_003197.2	CDS	2940137	2941586	+	1449	EBBPGFGJ_02805	gabD	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	m	5mC	5-methylcytosine	121	0.08350587
NC_003197.2	CDS	2941600	2942884	+	1284	EBBPGFGJ_02806	gabT	4-aminobutyrate aminotransferase GabT	m	5mC	5-methylcytosine	65	0.05062305
NC_003197.2	CDS	2943013	2944414	+	1401	EBBPGFGJ_02807	gabP	GABA permease	m	5mC	5-methylcytosine	20	0.01427552
NC_003197.2	CDS	2944455	2945133	+	678	EBBPGFGJ_02808	glaR	HTH-type transcriptional repressor GlaR	m	5mC	5-methylcytosine	28	0.04129794
NC_003197.2	CDS	2945154	2945604	-	450	EBBPGFGJ_02809	kbp	Potassium binding protein Kbp	m	5mC	5-methylcytosine	3	0.00666667
NC_003197.2	CDS	2946044	2946344	+	300	EBBPGFGJ_02811	ygaV	Probable HTH-type transcriptional regulator YgaV	m	5mC	5-methylcytosine	1	0.00333333
NC_003197.2	CDS	2946959	2947139	+	180	EBBPGFGJ_02813		hypothetical protein	m	5mC	5-methylcytosine	1	0.00555556
NC_003197.2	CDS	2947228	2947630	-	402	EBBPGFGJ_02814	stpA	DNA-binding protein StpA	m	5mC	5-methylcytosine	1	0.00248756
NC_003197.2	CDS	2948328	2948778	+	450	EBBPGFGJ_02815	alaE	L-alanine exporter AlaE	m	5mC	5-methylcytosine	2	0.00444444
NC_003197.2	CDS	2948812	2949163	-	351	EBBPGFGJ_02816		hypothetical protein	m	5mC	5-methylcytosine	3	0.00854701
NC_003197.2	CDS	2949324	2949651	+	327	EBBPGFGJ_02817	ygaM	Uncharacterized protein YgaM	m	5mC	5-methylcytosine	9	0.02752294
NC_003197.2	CDS	2949734	2951069	-	1335	EBBPGFGJ_02818	gabR	HTH-type transcriptional regulatory protein GabR	m	5mC	5-methylcytosine	69	0.05168539
NC_003197.2	CDS	2951157	2951589	+	432	EBBPGFGJ_02819		hypothetical protein	m	5mC	5-methylcytosine	4	0.00925926
NC_003197.2	CDS	2951860	2952106	+	246	EBBPGFGJ_02820	nrdH	Glutaredoxin-like protein NrdH	m	5mC	5-methylcytosine	12	0.04878049
NC_003197.2	CDS	2952102	2952513	+	411	EBBPGFGJ_02821	nrdI	Protein NrdI	m	5mC	5-methylcytosine	14	0.03406326
NC_003197.2	CDS	2952512	2954630	+	2118	EBBPGFGJ_02822	nrdE	Ribonucleoside-diphosphate reductase 2 subunit alpha	m	5mC	5-methylcytosine	55	0.02596789
NC_003197.2	CDS	2954640	2955600	+	960	EBBPGFGJ_02823	nrdF	Ribonucleoside-diphosphate reductase 2 subunit beta	m	5mC	5-methylcytosine	10	0.01041667
NC_003197.2	CDS	2955954	2957157	+	1203	EBBPGFGJ_02824	proV	Glycine betaine/proline betaine transport system ATP-binding protein ProV	m	5mC	5-methylcytosine	43	0.03574397
NC_003197.2	CDS	2957149	2958214	+	1065	EBBPGFGJ_02825	proW	Glycine betaine/proline betaine transport system permease protein ProW	m	5mC	5-methylcytosine	99	0.09295775
NC_003197.2	CDS	2958283	2959279	+	996	EBBPGFGJ_02826	proX	Glycine betaine/proline betaine-binding periplasmic protein	m	5mC	5-methylcytosine	16	0.01606426
NC_003197.2	CDS	2959443	2960628	+	1185	EBBPGFGJ_02827		Probable transporter SCO4007	m	5mC	5-methylcytosine	24	0.02025316
NC_003197.2	CDS	2961124	2961655	+	531	EBBPGFGJ_02828	mprA	Transcriptional repressor MprA	m	5mC	5-methylcytosine	7	0.01318267
NC_003197.2	CDS	2961781	2962954	+	1173	EBBPGFGJ_02829	emrA	Multidrug export protein EmrA	m	5mC	5-methylcytosine	32	0.02728048
NC_003197.2	CDS	2962970	2964509	+	1539	EBBPGFGJ_02830	emrB	Multidrug export protein EmrB	m	5mC	5-methylcytosine	66	0.04288499
NC_003197.2	CDS	2964557	2965928	-	1371	EBBPGFGJ_02831		hypothetical protein	m	5mC	5-methylcytosine	10	0.00729395
NC_003197.2	CDS	2966273	2966789	-	516	EBBPGFGJ_02832	luxS	S-ribosylhomocysteine lyase	m	5mC	5-methylcytosine	28	0.05426357
NC_003197.2	CDS	2966938	2968495	-	1557	EBBPGFGJ_02833	gshA	Glutamate--cysteine ligase	m	5mC	5-methylcytosine	45	0.02890173
NC_003197.2	CDS	2968571	2968997	-	426	EBBPGFGJ_02834	yqaA	Inner membrane protein YqaA	m	5mC	5-methylcytosine	7	0.01643192
NC_003197.2	CDS	2968993	2969560	-	567	EBBPGFGJ_02835	yqaB	Fructose-1-phosphate phosphatase YqaB	m	5mC	5-methylcytosine	14	0.02469136
NC_003197.2	tRNA	2970478	2970555	-	77	EBBPGFGJ_02839		tRNA-Arg(acg)	m	5mC	5-methylcytosine	1	0.01298701
NC_003197.2	tRNA	2970558	2970651	-	93	EBBPGFGJ_02840		tRNA-Ser(gct)	m	5mC	5-methylcytosine	6	0.06451613
NC_003197.2	CDS	2971374	2974005	-	2631	EBBPGFGJ_02842	alaS	Alanine--tRNA ligase	m	5mC	5-methylcytosine	47	0.01786393
NC_003197.2	CDS	2974240	2974780	-	540	EBBPGFGJ_02843	recX	Regulatory protein RecX	m	5mC	5-methylcytosine	19	0.03518519
NC_003197.2	CDS	2974857	2975919	-	1062	EBBPGFGJ_02844	recA	Protein RecA	m	5mC	5-methylcytosine	56	0.05273070
NC_003197.2	CDS	2976003	2976501	-	498	EBBPGFGJ_02845	pncC_3	Nicotinamide-nucleotide amidohydrolase PncC	m	5mC	5-methylcytosine	40	0.08032129
NC_003197.2	CDS	2976695	2976941	+	246	EBBPGFGJ_02846		hypothetical protein	m	5mC	5-methylcytosine	1	0.00406504
NC_003197.2	CDS	2976978	2978058	-	1080	EBBPGFGJ_02847	mltB	Membrane-bound lytic murein transglycosylase B	m	5mC	5-methylcytosine	14	0.01296296
NC_003197.2	CDS	2978311	2978875	+	564	EBBPGFGJ_02848	srlA_2	PTS system glucitol/sorbitol-specific EIIC component	m	5mC	5-methylcytosine	3	0.00531915
NC_003197.2	CDS	2978871	2979843	+	972	EBBPGFGJ_02849	srlE_2	PTS system glucitol/sorbitol-specific EIIB component	m	5mC	5-methylcytosine	63	0.06481481
NC_003197.2	CDS	2979854	2980217	+	363	EBBPGFGJ_02850	srlB_2	PTS system glucitol/sorbitol-specific EIIA component	m	5mC	5-methylcytosine	8	0.02203857
NC_003197.2	CDS	2980228	2981008	+	780	EBBPGFGJ_02851	srlD	Sorbitol-6-phosphate 2-dehydrogenase	m	5mC	5-methylcytosine	42	0.05384615
NC_003197.2	CDS	2981083	2981443	+	360	EBBPGFGJ_02852		hypothetical protein	m	5mC	5-methylcytosine	12	0.03333333
NC_003197.2	CDS	2981640	2982414	+	774	EBBPGFGJ_02853	srlR_3	Glucitol operon repressor	m	5mC	5-methylcytosine	5	0.00645995
NC_003197.2	CDS	2982406	2983372	+	966	EBBPGFGJ_02854	gutQ	Arabinose 5-phosphate isomerase GutQ	m	5mC	5-methylcytosine	87	0.09006211
NC_003197.2	CDS	2983368	2984889	-	1521	EBBPGFGJ_02855	norR_3	Anaerobic nitric oxide reductase transcription regulator NorR	m	5mC	5-methylcytosine	43	0.02827087
NC_003197.2	CDS	2985074	2986514	+	1440	EBBPGFGJ_02856	norV_2	Anaerobic nitric oxide reductase flavorubredoxin	m	5mC	5-methylcytosine	34	0.02361111
NC_003197.2	CDS	2986510	2987644	+	1134	EBBPGFGJ_02857	norW	Nitric oxide reductase FlRd-NAD(+) reductase	m	5mC	5-methylcytosine	8	0.00705467
NC_003197.2	CDS	2987740	2989981	-	2241	EBBPGFGJ_02858	hypF	Carbamoyltransferase HypF	m	5mC	5-methylcytosine	150	0.06693440
NC_003197.2	CDS	2990126	2990672	-	546	EBBPGFGJ_02859	hyfA_1	Hydrogenase-4 component A	m	5mC	5-methylcytosine	26	0.04761905
NC_003197.2	CDS	2991708	2992179	-	471	EBBPGFGJ_02861	hycI	Hydrogenase 3 maturation protease	m	5mC	5-methylcytosine	4	0.00849257
NC_003197.2	CDS	2992171	2992582	-	411	EBBPGFGJ_02862		hypothetical protein	m	5mC	5-methylcytosine	3	0.00729927
NC_003197.2	CDS	2992578	2993346	-	768	EBBPGFGJ_02863	hycG	Formate hydrogenlyase subunit 7	m	5mC	5-methylcytosine	58	0.07552083
NC_003197.2	CDS	2993345	2993888	-	543	EBBPGFGJ_02864	ndhI	NAD(P)H-quinone oxidoreductase subunit I%2C chloroplastic	m	5mC	5-methylcytosine	4	0.00736648
NC_003197.2	CDS	2993897	2995607	-	1710	EBBPGFGJ_02865	hycE	Formate hydrogenlyase subunit 5	m	5mC	5-methylcytosine	36	0.02105263
NC_003197.2	CDS	2995624	2996548	-	924	EBBPGFGJ_02866	hycD	Formate hydrogenlyase subunit 4	m	5mC	5-methylcytosine	6	0.00649351
NC_003197.2	CDS	2996550	2998377	-	1827	EBBPGFGJ_02867	hyfB	Hydrogenase-4 component B	m	5mC	5-methylcytosine	78	0.04269294
NC_003197.2	CDS	2998376	2998985	-	609	EBBPGFGJ_02868	hyfA_2	Hydrogenase-4 component A	m	5mC	5-methylcytosine	11	0.01806240
NC_003197.2	CDS	3000226	3001099	+	873	EBBPGFGJ_02871	hypB	Hydrogenase maturation factor HypB	m	5mC	5-methylcytosine	27	0.03092784
NC_003197.2	CDS	3001089	3001362	+	273	EBBPGFGJ_02872	hypC	Hydrogenase maturation factor HypC	m	5mC	5-methylcytosine	6	0.02197802
NC_003197.2	CDS	3001361	3002483	+	1122	EBBPGFGJ_02873	hypD	Hydrogenase maturation factor HypD	m	5mC	5-methylcytosine	51	0.04545455
NC_003197.2	CDS	3002479	3003490	+	1011	EBBPGFGJ_02874	hypE	Carbamoyl dehydratase HypE	m	5mC	5-methylcytosine	88	0.08704253
NC_003197.2	CDS	3003708	3005787	+	2079	EBBPGFGJ_02875	fhlA	Formate hydrogenlyase transcriptional activator	m	5mC	5-methylcytosine	56	0.02693603
NC_003197.2	CDS	3005848	3006193	-	345	EBBPGFGJ_02876		hypothetical protein	m	5mC	5-methylcytosine	22	0.06376812
NC_003197.2	CDS	3006374	3007292	+	918	EBBPGFGJ_02877		Uncharacterized periplasmic iron-binding protein HI_0362	m	5mC	5-methylcytosine	24	0.02614379
NC_003197.2	CDS	3007288	3008110	+	822	EBBPGFGJ_02878	mntB_1	Manganese transport system ATP-binding protein MntB	m	5mC	5-methylcytosine	40	0.04866180
NC_003197.2	CDS	3008106	3008967	+	861	EBBPGFGJ_02879	mntB_2	Manganese transport system membrane protein MntB	m	5mC	5-methylcytosine	27	0.03135889
NC_003197.2	CDS	3008957	3009806	+	849	EBBPGFGJ_02880	mntB_3	Manganese transport system membrane protein MntB	m	5mC	5-methylcytosine	12	0.01413428
NC_003197.2	CDS	3009904	3010771	-	867	EBBPGFGJ_02881	yopJ	Effector protein YopJ	m	5mC	5-methylcytosine	4	0.00461361
NC_003197.2	CDS	3010973	3011729	-	756	EBBPGFGJ_02882		hypothetical protein	m	5mC	5-methylcytosine	14	0.01851852
NC_003197.2	CDS	3012113	3013001	-	888	EBBPGFGJ_02883	rhaR_3	HTH-type transcriptional activator RhaR	m	5mC	5-methylcytosine	4	0.00450450
NC_003197.2	CDS	3013345	3013798	-	453	EBBPGFGJ_02884		hypothetical protein	m	5mC	5-methylcytosine	3	0.00662252
NC_003197.2	CDS	3013794	3014475	-	681	EBBPGFGJ_02885	orgB	Oxygen-regulated invasion protein OrgB	m	5mC	5-methylcytosine	20	0.02936858
NC_003197.2	CDS	3014431	3015010	-	579	EBBPGFGJ_02886	orgA	Oxygen-regulated invasion protein OrgA	m	5mC	5-methylcytosine	20	0.03454231
NC_003197.2	CDS	3015002	3015761	-	759	EBBPGFGJ_02887	prgK	Lipoprotein PrgK	m	5mC	5-methylcytosine	19	0.02503294
NC_003197.2	CDS	3015757	3016063	-	306	EBBPGFGJ_02888		hypothetical protein	m	5mC	5-methylcytosine	3	0.00980392
NC_003197.2	CDS	3016348	3017584	-	1236	EBBPGFGJ_02890	prgH	Protein PrgH	m	5mC	5-methylcytosine	16	0.01294498
NC_003197.2	CDS	3017842	3018772	+	930	EBBPGFGJ_02891	rhaR_4	HTH-type transcriptional activator RhaR	m	5mC	5-methylcytosine	11	0.01182796
NC_003197.2	CDS	3019862	3021524	+	1662	EBBPGFGJ_02892	hilA	Transcriptional regulator HilA	m	5mC	5-methylcytosine	27	0.01624549
NC_003197.2	CDS	3021541	3022024	+	483	EBBPGFGJ_02893		hypothetical protein	m	5mC	5-methylcytosine	12	0.02484472
