replicon	feature_type	feat_start	feat_end	strand	feat_length_bp	locus_tag	gene	product	mod_code	mod_label	mod_description	raw_count	norm_count
NC_003197.2	CDS	2624450	2625917	-	1467	EBBPGFGJ_02525	guaB	Inosine-5'-monophosphate dehydrogenase	m4C	m4C	4-methylcytosine	4	0.00272665
NC_003197.2	CDS	2626077	2627427	+	1350	EBBPGFGJ_02526	xseA	Exodeoxyribonuclease 7 large subunit	m4C	m4C	4-methylcytosine	3	0.00222222
NC_003197.2	CDS	2627588	2633741	-	6153	EBBPGFGJ_02527		hypothetical protein	m4C	m4C	4-methylcytosine	18	0.00292540
NC_003197.2	CDS	2634401	2641709	-	7308	EBBPGFGJ_02528		hypothetical protein	m4C	m4C	4-methylcytosine	31	0.00424193
NC_003197.2	CDS	2641874	2647454	-	5580	EBBPGFGJ_02529		hypothetical protein	m4C	m4C	4-methylcytosine	55	0.00985663
NC_003197.2	CDS	2647591	2648551	-	960	EBBPGFGJ_02530		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00104167
NC_003197.2	CDS	2648608	2650801	-	2193	EBBPGFGJ_02531		hypothetical protein	m4C	m4C	4-methylcytosine	2	0.00091199
NC_003197.2	CDS	2651146	2651368	-	222	EBBPGFGJ_02532	yfgJ	Uncharacterized protein YfgJ	m4C	m4C	4-methylcytosine	1	0.00450450
NC_003197.2	CDS	2651456	2652929	-	1473	EBBPGFGJ_02533	der	GTPase Der	m4C	m4C	4-methylcytosine	1	0.00067889
NC_003197.2	CDS	2653047	2654226	-	1179	EBBPGFGJ_02534	bamB	Outer membrane protein assembly factor BamB	m4C	m4C	4-methylcytosine	1	0.00084818
NC_003197.2	CDS	2654870	2656145	-	1275	EBBPGFGJ_02536	hisS	Histidine--tRNA ligase	m4C	m4C	4-methylcytosine	2	0.00156863
NC_003197.2	CDS	2656255	2657374	-	1119	EBBPGFGJ_02537	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)	m4C	m4C	4-methylcytosine	1	0.00089366
NC_003197.2	CDS	2657400	2658405	-	1005	EBBPGFGJ_02538	rodZ	Cytoskeleton protein RodZ	m4C	m4C	4-methylcytosine	4	0.00398010
NC_003197.2	CDS	2658696	2659863	-	1167	EBBPGFGJ_02539	rlmN	Dual-specificity RNA methyltransferase RlmN	m4C	m4C	4-methylcytosine	1	0.00085690
NC_003197.2	CDS	2660069	2660501	-	432	EBBPGFGJ_02540	ndk	Nucleoside diphosphate kinase	m4C	m4C	4-methylcytosine	4	0.00925926
NC_003197.2	CDS	2660621	2661485	-	864	EBBPGFGJ_02541	napF_2	Ferredoxin-type protein NapF	m4C	m4C	4-methylcytosine	10	0.01157407
NC_003197.2	CDS	2661484	2662294	-	810	EBBPGFGJ_02542	dmsC_3	Anaerobic dimethyl sulfoxide reductase chain C	m4C	m4C	4-methylcytosine	3	0.00370370
NC_003197.2	CDS	2662286	2662916	-	630	EBBPGFGJ_02543	dmsB_3	Anaerobic dimethyl sulfoxide reductase chain B	m4C	m4C	4-methylcytosine	1	0.00158730
NC_003197.2	CDS	2662912	2665291	-	2379	EBBPGFGJ_02544	dmsA_2	Dimethyl sulfoxide reductase DmsA	m4C	m4C	4-methylcytosine	5	0.00210172
NC_003197.2	CDS	2665446	2667762	-	2316	EBBPGFGJ_02545	pbpC	Penicillin-binding protein 1C	m4C	m4C	4-methylcytosine	9	0.00388601
NC_003197.2	CDS	2667762	2672697	-	4935	EBBPGFGJ_02546	yfhM	Alpha-2-macroglobulin	m4C	m4C	4-methylcytosine	9	0.00182371
NC_003197.2	CDS	2672905	2673748	+	843	EBBPGFGJ_02547	sseA_2	3-mercaptopyruvate sulfurtransferase	m4C	m4C	4-methylcytosine	2	0.00237248
NC_003197.2	CDS	2673727	2673952	-	225	EBBPGFGJ_02548		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00444444
NC_003197.2	CDS	2675231	2676008	-	777	EBBPGFGJ_02550		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00128700
NC_003197.2	CDS	2676022	2676202	+	180	EBBPGFGJ_02551		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00555556
NC_003197.2	CDS	2676117	2677401	-	1284	EBBPGFGJ_02552	pepB	Peptidase B	m4C	m4C	4-methylcytosine	7	0.00545171
NC_003197.2	CDS	2678196	2680047	-	1851	EBBPGFGJ_02555	hscA	Chaperone protein HscA	m4C	m4C	4-methylcytosine	16	0.00864398
NC_003197.2	CDS	2680770	2681094	-	324	EBBPGFGJ_02557	iscA	Iron-binding protein IscA	m4C	m4C	4-methylcytosine	1	0.00308642
NC_003197.2	CDS	2681536	2682751	-	1215	EBBPGFGJ_02559	iscS	Cysteine desulfurase IscS	m4C	m4C	4-methylcytosine	2	0.00164609
NC_003197.2	CDS	2682931	2683426	-	495	EBBPGFGJ_02560	iscR	HTH-type transcriptional regulator IscR	m4C	m4C	4-methylcytosine	1	0.00202020
NC_003197.2	CDS	2683585	2684317	-	732	EBBPGFGJ_02561	trmJ	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ	m4C	m4C	4-methylcytosine	3	0.00409836
NC_003197.2	CDS	2684435	2685239	+	804	EBBPGFGJ_02562	suhB	Inositol-1-monophosphatase	m4C	m4C	4-methylcytosine	1	0.00124378
NC_003197.2	CDS	2685383	2686262	+	879	EBBPGFGJ_02563		Uncharacterized protein Rv2307c	m4C	m4C	4-methylcytosine	1	0.00113766
NC_003197.2	CDS	2686443	2687487	+	1044	EBBPGFGJ_02564	asrA	Anaerobic sulfite reductase subunit A	m4C	m4C	4-methylcytosine	7	0.00670498
NC_003197.2	CDS	2687490	2688309	+	819	EBBPGFGJ_02565	asrB	Anaerobic sulfite reductase subunit B	m4C	m4C	4-methylcytosine	3	0.00366300
NC_003197.2	CDS	2688319	2689333	+	1014	EBBPGFGJ_02566	asrC	Anaerobic sulfite reductase subunit C	m4C	m4C	4-methylcytosine	2	0.00197239
NC_003197.2	CDS	2689333	2690320	-	987	EBBPGFGJ_02567		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00101317
NC_003197.2	CDS	2691074	2692352	+	1278	EBBPGFGJ_02569		hypothetical protein	m4C	m4C	4-methylcytosine	2	0.00156495
NC_003197.2	CDS	2692346	2693486	-	1140	EBBPGFGJ_02570	hcaT	Probable 3-phenylpropionic acid transporter	m4C	m4C	4-methylcytosine	3	0.00263158
NC_003197.2	CDS	2693681	2694935	-	1254	EBBPGFGJ_02571	glyA	Serine hydroxymethyltransferase	m4C	m4C	4-methylcytosine	4	0.00318979
NC_003197.2	CDS	2695259	2696450	+	1191	EBBPGFGJ_02572	hmp	Flavohemoprotein	m4C	m4C	4-methylcytosine	9	0.00755668
NC_003197.2	CDS	2696631	2698176	+	1545	EBBPGFGJ_02573	cadC	Transcriptional activator CadC	m4C	m4C	4-methylcytosine	1	0.00064725
NC_003197.2	CDS	2698536	2699868	+	1332	EBBPGFGJ_02574	cadB	Probable cadaverine/lysine antiporter	m4C	m4C	4-methylcytosine	1	0.00075075
NC_003197.2	CDS	2699950	2702095	+	2145	EBBPGFGJ_02575	cadA	Inducible lysine decarboxylase	m4C	m4C	4-methylcytosine	3	0.00139860
NC_003197.2	CDS	2702150	2703611	+	1461	EBBPGFGJ_02576	dtpC	Dipeptide and tripeptide permease C	m4C	m4C	4-methylcytosine	3	0.00205339
NC_003197.2	CDS	2704074	2705412	-	1338	EBBPGFGJ_02578	qseF	Transcriptional regulatory protein QseF	m4C	m4C	4-methylcytosine	1	0.00074738
NC_003197.2	CDS	2705408	2706173	-	765	EBBPGFGJ_02579	qseG	Quorum-sensing regulator protein G	m4C	m4C	4-methylcytosine	7	0.00915033
NC_003197.2	CDS	2706174	2707560	-	1386	EBBPGFGJ_02580	qseE	Sensor histidine kinase QseE	m4C	m4C	4-methylcytosine	1	0.00072150
NC_003197.2	CDS	2708254	2712142	-	3888	EBBPGFGJ_02581	purL	Phosphoribosylformylglycinamidine synthase	m4C	m4C	4-methylcytosine	17	0.00437243
NC_003197.2	CDS	2714568	2715204	-	636	EBBPGFGJ_02584	pgpC	Phosphatidylglycerophosphatase C	m4C	m4C	4-methylcytosine	1	0.00157233
NC_003197.2	CDS	2715207	2716569	-	1362	EBBPGFGJ_02585		PTS system EIIBC component SA0186	m4C	m4C	4-methylcytosine	6	0.00440529
NC_003197.2	CDS	2716579	2717473	-	894	EBBPGFGJ_02586	murQ	N-acetylmuramic acid 6-phosphate etherase	m4C	m4C	4-methylcytosine	1	0.00111857
NC_003197.2	CDS	2717588	2718437	+	849	EBBPGFGJ_02587	murR	HTH-type transcriptional regulator MurR	m4C	m4C	4-methylcytosine	2	0.00235571
NC_003197.2	CDS	2719414	2720611	-	1197	EBBPGFGJ_02589		L-lactate transporter	m4C	m4C	4-methylcytosine	1	0.00083542
NC_003197.2	CDS	2720726	2721653	+	927	EBBPGFGJ_02590	hdfR_2	HTH-type transcriptional regulator HdfR	m4C	m4C	4-methylcytosine	2	0.00215750
NC_003197.2	CDS	2722062	2722443	-	381	EBBPGFGJ_02592	acpS	Holo-[acyl-carrier-protein] synthase	m4C	m4C	4-methylcytosine	11	0.02887139
NC_003197.2	CDS	2722442	2723174	-	732	EBBPGFGJ_02593	pdxJ	Pyridoxine 5'-phosphate synthase	m4C	m4C	4-methylcytosine	3	0.00409836
NC_003197.2	CDS	2723185	2723914	-	729	EBBPGFGJ_02594	recO	DNA repair protein RecO	m4C	m4C	4-methylcytosine	6	0.00823045
NC_003197.2	CDS	2724827	2725565	-	738	EBBPGFGJ_02596	rnc	Ribonuclease 3	m4C	m4C	4-methylcytosine	1	0.00135501
NC_003197.2	CDS	2725781	2726756	-	975	EBBPGFGJ_02597	lepB	Signal peptidase I	m4C	m4C	4-methylcytosine	1	0.00102564
NC_003197.2	CDS	2726772	2728572	-	1800	EBBPGFGJ_02598	lepA	Elongation factor 4	m4C	m4C	4-methylcytosine	4	0.00222222
NC_003197.2	CDS	2729000	2730470	+	1470	EBBPGFGJ_02599		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00068027
NC_003197.2	CDS	2732016	2732202	+	186	EBBPGFGJ_02601		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00537634
NC_003197.2	CDS	2734726	2737099	-	2373	EBBPGFGJ_02604		hypothetical protein	m4C	m4C	4-methylcytosine	22	0.00927097
NC_003197.2	CDS	2737433	2740796	-	3363	EBBPGFGJ_02606		hypothetical protein	m4C	m4C	4-methylcytosine	31	0.00921796
NC_003197.2	CDS	2740857	2741364	-	507	EBBPGFGJ_02607		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00197239
NC_003197.2	CDS	2741402	2742140	-	738	EBBPGFGJ_02608		hypothetical protein	m4C	m4C	4-methylcytosine	3	0.00406504
NC_003197.2	CDS	2742146	2742845	-	699	EBBPGFGJ_02609		hypothetical protein	m4C	m4C	4-methylcytosine	4	0.00572246
NC_003197.2	CDS	2742854	2743184	-	330	EBBPGFGJ_02610		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00303030
NC_003197.2	CDS	2743186	2746282	-	3096	EBBPGFGJ_02611		hypothetical protein	m4C	m4C	4-methylcytosine	5	0.00161499
NC_003197.2	CDS	2746253	2746568	-	315	EBBPGFGJ_02612		hypothetical protein	m4C	m4C	4-methylcytosine	2	0.00634921
NC_003197.2	CDS	2747034	2747778	-	744	EBBPGFGJ_02614		hypothetical protein	m4C	m4C	4-methylcytosine	2	0.00268817
NC_003197.2	CDS	2751977	2752325	-	348	EBBPGFGJ_02621		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00287356
NC_003197.2	CDS	2752337	2753834	-	1497	EBBPGFGJ_02622		hypothetical protein	m4C	m4C	4-methylcytosine	10	0.00668003
NC_003197.2	CDS	2753823	2755443	-	1620	EBBPGFGJ_02623		hypothetical protein	m4C	m4C	4-methylcytosine	5	0.00308642
NC_003197.2	CDS	2758322	2758724	+	402	EBBPGFGJ_02627	pliG	Inhibitor of g-type lysozyme	m4C	m4C	4-methylcytosine	2	0.00497512
NC_003197.2	CDS	2760683	2761157	+	474	EBBPGFGJ_02631		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00210970
NC_003197.2	CDS	2763713	2764325	-	612	EBBPGFGJ_02637		hypothetical protein	m4C	m4C	4-methylcytosine	5	0.00816993
NC_003197.2	CDS	2765551	2765785	-	234	EBBPGFGJ_02640	dinI_3	DNA damage-inducible protein I	m4C	m4C	4-methylcytosine	1	0.00427350
NC_003197.2	CDS	2770999	2773885	+	2886	EBBPGFGJ_02651		hypothetical protein	m4C	m4C	4-methylcytosine	10	0.00346500
NC_003197.2	CDS	2773895	2775005	+	1110	EBBPGFGJ_02652		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00090090
NC_003197.2	CDS	2775589	2776819	-	1230	EBBPGFGJ_02655	intA_1	Prophage integrase IntA	m4C	m4C	4-methylcytosine	1	0.00081301
NC_003197.2	CDS	2777316	2777796	-	480	EBBPGFGJ_02656	rseC	Protein RseC	m4C	m4C	4-methylcytosine	1	0.00208333
NC_003197.2	CDS	2777792	2778749	-	957	EBBPGFGJ_02657	rseB	Sigma-E factor regulatory protein RseB	m4C	m4C	4-methylcytosine	1	0.00104493
NC_003197.2	CDS	2778748	2779399	-	651	EBBPGFGJ_02658	rseA	Anti-sigma-E factor RseA	m4C	m4C	4-methylcytosine	4	0.00614439
NC_003197.2	CDS	2780430	2782053	+	1623	EBBPGFGJ_02660	nadB	L-aspartate oxidase	m4C	m4C	4-methylcytosine	5	0.00308071
NC_003197.2	CDS	2782905	2784240	+	1335	EBBPGFGJ_02662	srmB	ATP-dependent RNA helicase SrmB	m4C	m4C	4-methylcytosine	6	0.00449438
NC_003197.2	CDS	2784257	2785157	-	900	EBBPGFGJ_02663	yofA	HTH-type transcriptional regulator YofA	m4C	m4C	4-methylcytosine	1	0.00111111
NC_003197.2	CDS	2786610	2787300	+	690	EBBPGFGJ_02666	ung	Uracil-DNA glycosylase	m4C	m4C	4-methylcytosine	1	0.00144928
NC_003197.2	CDS	2787415	2788453	-	1038	EBBPGFGJ_02667	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	m4C	m4C	4-methylcytosine	4	0.00385356
NC_003197.2	CDS	2788656	2789076	+	420	EBBPGFGJ_02668	trxC	Thioredoxin 2	m4C	m4C	4-methylcytosine	1	0.00238095
NC_003197.2	CDS	2789148	2789829	+	681	EBBPGFGJ_02669		hypothetical protein	m4C	m4C	4-methylcytosine	2	0.00293686
NC_003197.2	CDS	2789882	2792543	+	2661	EBBPGFGJ_02670	pat	Peptidyl-lysine N-acetyltransferase Pat	m4C	m4C	4-methylcytosine	15	0.00563698
NC_003197.2	rRNA	2796760	2799765	-	3005	EBBPGFGJ_02676		23S ribosomal RNA	m4C	m4C	4-methylcytosine	5	0.00166389
NC_003197.2	rRNA	2800122	2801660	-	1538	EBBPGFGJ_02678		16S ribosomal RNA	m4C	m4C	4-methylcytosine	2	0.00130039
NC_003197.2	CDS	2802118	2804692	-	2574	EBBPGFGJ_02679	clpB	Chaperone protein ClpB	m4C	m4C	4-methylcytosine	5	0.00194250
NC_003197.2	CDS	2804821	2805553	-	732	EBBPGFGJ_02680	yfiH	Polyphenol oxidase	m4C	m4C	4-methylcytosine	3	0.00409836
NC_003197.2	CDS	2805549	2806530	-	981	EBBPGFGJ_02681	rluD	Ribosomal large subunit pseudouridine synthase D	m4C	m4C	4-methylcytosine	1	0.00101937
NC_003197.2	CDS	2807670	2808009	+	339	EBBPGFGJ_02683	raiA	Ribosome-associated inhibitor A	m4C	m4C	4-methylcytosine	1	0.00294985
NC_003197.2	CDS	2808259	2809420	+	1161	EBBPGFGJ_02684	pheA	Bifunctional chorismate mutase/prephenate dehydratase	m4C	m4C	4-methylcytosine	2	0.00172265
NC_003197.2	CDS	2809380	2810289	-	909	EBBPGFGJ_02685		6-deoxy-6-sulfogluconolactonase	m4C	m4C	4-methylcytosine	2	0.00220022
NC_003197.2	CDS	2811477	2812548	-	1071	EBBPGFGJ_02687	aroF	Phospho-2-dehydro-3-deoxyheptonate aldolase%2C Tyr-sensitive	m4C	m4C	4-methylcytosine	2	0.00186741
NC_003197.2	CDS	2813498	2814719	+	1221	EBBPGFGJ_02689	dgcN	Diguanylate cyclase DgcN	m4C	m4C	4-methylcytosine	5	0.00409500
NC_003197.2	CDS	2815263	2816031	-	768	EBBPGFGJ_02691	trmD	tRNA (guanine-N(1)-)-methyltransferase	m4C	m4C	4-methylcytosine	5	0.00651042
NC_003197.2	CDS	2816075	2816624	-	549	EBBPGFGJ_02692	rimM	Ribosome maturation factor RimM	m4C	m4C	4-methylcytosine	1	0.00182149
NC_003197.2	CDS	2816642	2816891	-	249	EBBPGFGJ_02693	rpsP	30S ribosomal protein S16	m4C	m4C	4-methylcytosine	1	0.00401606
NC_003197.2	CDS	2817204	2818566	-	1362	EBBPGFGJ_02694	ffh	Signal recognition particle protein	m4C	m4C	4-methylcytosine	3	0.00220264
NC_003197.2	CDS	2819587	2820829	+	1242	EBBPGFGJ_02696	yfjD	UPF0053 inner membrane protein YfjD	m4C	m4C	4-methylcytosine	1	0.00080515
NC_003197.2	CDS	2823266	2824928	+	1662	EBBPGFGJ_02700	recN	DNA repair protein RecN	m4C	m4C	4-methylcytosine	5	0.00300842
NC_003197.2	CDS	2825580	2825871	-	291	EBBPGFGJ_02702	ratB	UPF0125 protein RatB	m4C	m4C	4-methylcytosine	2	0.00687285
NC_003197.2	CDS	2825860	2826298	-	438	EBBPGFGJ_02703	ratA	Ribosome association toxin RatA	m4C	m4C	4-methylcytosine	1	0.00228311
NC_003197.2	CDS	2827582	2839057	+	11475	EBBPGFGJ_02705		hypothetical protein	m4C	m4C	4-methylcytosine	30	0.00261438
NC_003197.2	CDS	2842688	2843879	+	1191	EBBPGFGJ_02708	prsE_1	Type I secretion system membrane fusion protein PrsE	m4C	m4C	4-methylcytosine	9	0.00755668
NC_003197.2	CDS	2853411	2853999	-	588	EBBPGFGJ_02719		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00170068
NC_003197.2	CDS	2853998	2855573	-	1575	EBBPGFGJ_02720		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00063492
NC_003197.2	CDS	2878172	2879237	+	1065	EBBPGFGJ_02752	intA_2	Prophage integrase IntA	m4C	m4C	4-methylcytosine	1	0.00093897
NC_003197.2	CDS	2883504	2885574	+	2070	EBBPGFGJ_02757		hypothetical protein	m4C	m4C	4-methylcytosine	99	0.04782609
NC_003197.2	CDS	2888827	2889112	+	285	EBBPGFGJ_02761		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00350877
NC_003197.2	CDS	2889224	2889746	+	522	EBBPGFGJ_02762	srlA_1	PTS system glucitol/sorbitol-specific EIIC component	m4C	m4C	4-methylcytosine	8	0.01532567
NC_003197.2	CDS	2889742	2890117	+	375	EBBPGFGJ_02763	srlB_1	PTS system glucitol/sorbitol-specific EIIA component	m4C	m4C	4-methylcytosine	2	0.00533333
NC_003197.2	CDS	2890113	2891094	+	981	EBBPGFGJ_02764	srlE_1	PTS system glucitol/sorbitol-specific EIIB component	m4C	m4C	4-methylcytosine	13	0.01325178
NC_003197.2	CDS	2891104	2892118	+	1014	EBBPGFGJ_02765	iolG_1	Myo-inositol 2-dehydrogenase	m4C	m4C	4-methylcytosine	9	0.00887574
NC_003197.2	CDS	2894347	2894914	-	567	EBBPGFGJ_02768	hxlB	3-hexulose-6-phosphate isomerase	m4C	m4C	4-methylcytosine	1	0.00176367
NC_003197.2	CDS	2894910	2895753	-	843	EBBPGFGJ_02769	pgiA	Glucose-6-phosphate isomerase	m4C	m4C	4-methylcytosine	1	0.00118624
NC_003197.2	CDS	2895882	2897424	-	1542	EBBPGFGJ_02770	ptsG_2	PTS system glucose-specific EIICBA component	m4C	m4C	4-methylcytosine	2	0.00129702
NC_003197.2	CDS	2897646	2899326	+	1680	EBBPGFGJ_02771	sgrR_3	HTH-type transcriptional regulator SgrR	m4C	m4C	4-methylcytosine	7	0.00416667
NC_003197.2	CDS	2900442	2901318	+	876	EBBPGFGJ_02773		hypothetical protein	m4C	m4C	4-methylcytosine	10	0.01141553
NC_003197.2	CDS	2901516	2903358	+	1842	EBBPGFGJ_02774		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00054289
NC_003197.2	CDS	2903617	2904940	-	1323	EBBPGFGJ_02775		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00075586
NC_003197.2	CDS	2906455	2906848	-	393	EBBPGFGJ_02777		IS3 family transposase IS1351	m4C	m4C	4-methylcytosine	2	0.00508906
NC_003197.2	CDS	2908423	2910406	-	1983	EBBPGFGJ_02780		hypothetical protein	m4C	m4C	4-methylcytosine	2	0.00100857
NC_003197.2	CDS	2910684	2910984	+	300	EBBPGFGJ_02781		IS3 family transposase ISSty2	m4C	m4C	4-methylcytosine	1	0.00333333
NC_003197.2	CDS	2910980	2911847	+	867	EBBPGFGJ_02782		IS3 family transposase ISSty2	m4C	m4C	4-methylcytosine	1	0.00115340
NC_003197.2	CDS	2913233	2914754	-	1521	EBBPGFGJ_02784	fljB	Phase 2 flagellin	m4C	m4C	4-methylcytosine	2	0.00131492
NC_003197.2	CDS	2916380	2917496	+	1116	EBBPGFGJ_02786	elmGT	Elloramycin glycosyltransferase ElmGT	m4C	m4C	4-methylcytosine	4	0.00358423
NC_003197.2	CDS	2917576	2921230	+	3654	EBBPGFGJ_02787		Multidrug efflux ATP-binding/permease protein BCG_0231	m4C	m4C	4-methylcytosine	18	0.00492611
NC_003197.2	CDS	2921339	2922584	+	1245	EBBPGFGJ_02788	fes_2	Enterochelin esterase	m4C	m4C	4-methylcytosine	15	0.01204819
NC_003197.2	CDS	2922615	2923551	+	936	EBBPGFGJ_02789		hypothetical protein	m4C	m4C	4-methylcytosine	2	0.00213675
NC_003197.2	CDS	2923592	2925767	-	2175	EBBPGFGJ_02790	pfeA	Ferric enterobactin receptor	m4C	m4C	4-methylcytosine	1	0.00045977
NC_003197.2	CDS	2929598	2930495	+	897	EBBPGFGJ_02794		hypothetical protein	m4C	m4C	4-methylcytosine	3	0.00334448
NC_003197.2	CDS	2931216	2932230	-	1014	EBBPGFGJ_02796	hoxN	High-affinity nickel transport protein	m4C	m4C	4-methylcytosine	1	0.00098619
NC_003197.2	CDS	2932362	2933778	-	1416	EBBPGFGJ_02797	qseC_1	Sensor protein QseC	m4C	m4C	4-methylcytosine	3	0.00211864
NC_003197.2	CDS	2934593	2935571	+	978	EBBPGFGJ_02799		hypothetical protein	m4C	m4C	4-methylcytosine	7	0.00715746
NC_003197.2	CDS	2936027	2937542	+	1515	EBBPGFGJ_02801		hypothetical protein	m4C	m4C	4-methylcytosine	5	0.00330033
NC_003197.2	CDS	2937844	2938822	+	978	EBBPGFGJ_02803	glaH	Glutarate 2-hydroxylase	m4C	m4C	4-methylcytosine	1	0.00102249
NC_003197.2	CDS	2940137	2941586	+	1449	EBBPGFGJ_02805	gabD	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	m4C	m4C	4-methylcytosine	14	0.00966184
NC_003197.2	CDS	2941600	2942884	+	1284	EBBPGFGJ_02806	gabT	4-aminobutyrate aminotransferase GabT	m4C	m4C	4-methylcytosine	3	0.00233645
NC_003197.2	CDS	2943013	2944414	+	1401	EBBPGFGJ_02807	gabP	GABA permease	m4C	m4C	4-methylcytosine	2	0.00142755
NC_003197.2	CDS	2944455	2945133	+	678	EBBPGFGJ_02808	glaR	HTH-type transcriptional repressor GlaR	m4C	m4C	4-methylcytosine	5	0.00737463
NC_003197.2	CDS	2945154	2945604	-	450	EBBPGFGJ_02809	kbp	Potassium binding protein Kbp	m4C	m4C	4-methylcytosine	1	0.00222222
NC_003197.2	CDS	2946353	2946881	+	528	EBBPGFGJ_02812	ygaP	Inner membrane protein YgaP	m4C	m4C	4-methylcytosine	2	0.00378788
NC_003197.2	CDS	2946959	2947139	+	180	EBBPGFGJ_02813		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00555556
NC_003197.2	CDS	2949324	2949651	+	327	EBBPGFGJ_02817	ygaM	Uncharacterized protein YgaM	m4C	m4C	4-methylcytosine	2	0.00611621
NC_003197.2	CDS	2949734	2951069	-	1335	EBBPGFGJ_02818	gabR	HTH-type transcriptional regulatory protein GabR	m4C	m4C	4-methylcytosine	3	0.00224719
NC_003197.2	CDS	2951860	2952106	+	246	EBBPGFGJ_02820	nrdH	Glutaredoxin-like protein NrdH	m4C	m4C	4-methylcytosine	2	0.00813008
NC_003197.2	CDS	2952102	2952513	+	411	EBBPGFGJ_02821	nrdI	Protein NrdI	m4C	m4C	4-methylcytosine	1	0.00243309
NC_003197.2	CDS	2952512	2954630	+	2118	EBBPGFGJ_02822	nrdE	Ribonucleoside-diphosphate reductase 2 subunit alpha	m4C	m4C	4-methylcytosine	4	0.00188857
NC_003197.2	CDS	2954640	2955600	+	960	EBBPGFGJ_02823	nrdF	Ribonucleoside-diphosphate reductase 2 subunit beta	m4C	m4C	4-methylcytosine	1	0.00104167
NC_003197.2	CDS	2955954	2957157	+	1203	EBBPGFGJ_02824	proV	Glycine betaine/proline betaine transport system ATP-binding protein ProV	m4C	m4C	4-methylcytosine	3	0.00249377
NC_003197.2	CDS	2957149	2958214	+	1065	EBBPGFGJ_02825	proW	Glycine betaine/proline betaine transport system permease protein ProW	m4C	m4C	4-methylcytosine	17	0.01596244
NC_003197.2	CDS	2958283	2959279	+	996	EBBPGFGJ_02826	proX	Glycine betaine/proline betaine-binding periplasmic protein	m4C	m4C	4-methylcytosine	3	0.00301205
NC_003197.2	CDS	2959443	2960628	+	1185	EBBPGFGJ_02827		Probable transporter SCO4007	m4C	m4C	4-methylcytosine	2	0.00168776
NC_003197.2	CDS	2961781	2962954	+	1173	EBBPGFGJ_02829	emrA	Multidrug export protein EmrA	m4C	m4C	4-methylcytosine	4	0.00341006
NC_003197.2	CDS	2962970	2964509	+	1539	EBBPGFGJ_02830	emrB	Multidrug export protein EmrB	m4C	m4C	4-methylcytosine	7	0.00454841
NC_003197.2	CDS	2966938	2968495	-	1557	EBBPGFGJ_02833	gshA	Glutamate--cysteine ligase	m4C	m4C	4-methylcytosine	2	0.00128452
NC_003197.2	CDS	2968571	2968997	-	426	EBBPGFGJ_02834	yqaA	Inner membrane protein YqaA	m4C	m4C	4-methylcytosine	1	0.00234742
NC_003197.2	CDS	2968993	2969560	-	567	EBBPGFGJ_02835	yqaB	Fructose-1-phosphate phosphatase YqaB	m4C	m4C	4-methylcytosine	1	0.00176367
NC_003197.2	tRNA	2969930	2970007	-	77	EBBPGFGJ_02836		tRNA-Arg(acg)	m4C	m4C	4-methylcytosine	1	0.01298701
NC_003197.2	tRNA	2970200	2970277	-	77	EBBPGFGJ_02837		tRNA-Arg(acg)	m4C	m4C	4-methylcytosine	1	0.01298701
NC_003197.2	tRNA	2970478	2970555	-	77	EBBPGFGJ_02839		tRNA-Arg(acg)	m4C	m4C	4-methylcytosine	1	0.01298701
NC_003197.2	tRNA	2970558	2970651	-	93	EBBPGFGJ_02840		tRNA-Ser(gct)	m4C	m4C	4-methylcytosine	1	0.01075269
NC_003197.2	CDS	2971374	2974005	-	2631	EBBPGFGJ_02842	alaS	Alanine--tRNA ligase	m4C	m4C	4-methylcytosine	1	0.00038008
NC_003197.2	CDS	2974240	2974780	-	540	EBBPGFGJ_02843	recX	Regulatory protein RecX	m4C	m4C	4-methylcytosine	1	0.00185185
NC_003197.2	CDS	2974857	2975919	-	1062	EBBPGFGJ_02844	recA	Protein RecA	m4C	m4C	4-methylcytosine	4	0.00376648
